time,2.82e-09,3.1600000000000003e-09,3.5500000000000004e-09,3.98e-09,4.47e-09,5.01e-09,5.620000000000001e-09,6.310000000000001e-09,7.08e-09,7.94e-09,8.91e-09,1e-08,1.1200000000000001e-08,1.26e-08,1.41e-08,1.5800000000000003e-08,1.78e-08,2e-08,2.2400000000000002e-08,2.5100000000000003e-08,2.82e-08,3.1600000000000005e-08,3.55e-08,3.9800000000000006e-08,4.47e-08,5.0100000000000005e-08,5.620000000000001e-08,6.31e-08,7.08e-08,7.940000000000001e-08,8.910000000000001e-08,1.0000000000000001e-07,1.1200000000000001e-07,1.2600000000000002e-07,1.41e-07,1.58e-07,1.78e-07,2.0000000000000002e-07,2.2400000000000002e-07,2.51e-07,2.82e-07,3.16e-07,3.5500000000000004e-07,3.9800000000000004e-07,4.47e-07,5.01e-07,5.620000000000001e-07,6.310000000000001e-07,7.08e-07,7.94e-07,8.91e-07,1.0000000000000002e-06
2023-05-01 00:00:00,-21.5129,77.15665,178.2575,90.19565,4.005595,19.7633,21.0415,54.02525,111.785,193.18,241.32299999999998,309.8375,429.46349999999995,660.6890000000001,856.0425,1042.6305,1485.995,1858.6399999999999,2022.5,2127.9049999999997,2370.5699999999997,2699.2799999999997,3055.5649999999996,3391.315,3456.27,3335.58,3094.8450000000003,2486.825,1781.83,1171.395,805.5715,668.5405000000001,572.635,500.37,439.1775,375.723,320.0095,298.44050000000004,213.7515,149.7935,101.436,70.68934999999999,48.606449999999995,28.14365,14.0339,6.930925,1.9445400000000002,1.482245,0.88355,0.50405,0.6161800000000001,0.6473899999999999
2023-05-01 01:00:00,0.0,0.0,0.0,51.8155,81.28665000000001,21.2656,0.0,2.689255,74.2679,165.964,298.8375,559.1965,892.2315000000001,1080.99,1468.5749999999998,1744.5749999999998,2209.8100000000004,2624.33,2786.625,2758.54,2731.46,2715.4849999999997,3090.2200000000003,3376.385,3485.3199999999997,3408.385,3074.915,2539.4,1758.255,1182.775,820.014,622.9200000000001,568.2660000000001,458.7685,392.8575,326.1895,285.053,261.66549999999995,196.8145,136.348,109.134,66.1614,51.49065,27.3765,7.861445,5.956015,5.968935,2.04104,1.1217700000000002,0.44024,0.000495,0.002725
2023-05-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.4666,3.170245,75.452,126.15199999999999,130.39065,316.243,504.834,828.5535,1261.425,1623.4850000000001,2085.46,2496.975,2845.8199999999997,3102.165,3272.215,3269.48,3430.575,3603.99,3630.0299999999997,3606.2799999999997,3261.65,2767.7650000000003,2036.9850000000001,1373.565,915.3695,651.64,558.6075000000001,453.98749999999995,391.0025,333.5185,295.414,252.77999999999997,197.0045,140.889,106.19,55.63195,47.3587,20.6125,6.136825,1.273775,0.708205,2.8566200000000004,2.69895,0.75162,0.01092,0.0004
2023-05-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15242,27.190150000000003,60.66215,111.56895,242.7385,380.5475,589.1665,934.6275,1373.705,1884.4250000000002,2293.46,2715.4300000000003,3222.4750000000004,3498.455,3432.94,3436.495,3581.365,3626.675,3527.815,3273.59,2710.85,2031.7199999999998,1401.0549999999998,931.569,670.2665,556.441,473.615,394.9575,314.701,276.80600000000004,231.8665,188.237,145.445,98.28635,57.390249999999995,35.4014,21.471899999999998,9.44616,5.58772,2.43164,2.35898,2.330765,1.9485350000000001,0.056330000000000005,0.020785
2023-05-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.109495,26.623150000000003,43.1986,88.58465,164.39749999999998,278.17600000000004,400.03499999999997,706.4875,1088.9995,1606.6599999999999,2179.63,2623.2250000000004,3444.26,4135.295,4386.755,4327.275,4165.24,4036.62,3876.77,3465.995,3024.8,2338.625,1666.26,1099.755,761.3634999999999,600.1700000000001,505.14149999999995,419.4285,336.58500000000004,253.45600000000002,223.2185,178.312,122.30250000000001,78.05885,53.50645,26.5176,15.412099999999999,9.30754,1.63337,0.7913049999999999,0.165215,0.02599,0.235645,0.008265,0.04572
2023-05-01 05:00:00,0.0,19.04935,12.836,0.0,0.0,0.0,0.0,2.486485,41.4662,78.84880000000001,101.07915,173.941,267.85249999999996,452.63599999999997,702.2570000000001,1099.4759999999999,1571.745,1948.73,2428.06,3305.065,4039.315,4427.139999999999,4514.605,4243.4400000000005,3976.34,3740.165,3416.33,2741.09,2191.915,1606.98,1098.9850000000001,785.4465,605.4780000000001,513.098,423.9855,346.163,257.677,187.329,141.49099999999999,118.98400000000001,87.7535,56.39555,26.8515,14.9818,8.979095,3.81239,0.79559,2.453195,2.106495,0.640495,0.006135000000000001,0.00284
2023-05-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,12.7392,1.841475,25.75085,50.69515,128.1115,170.54000000000002,251.30149999999998,518.7085,744.4459999999999,874.28,1436.67,1844.125,2211.1,2708.5950000000003,3149.995,3706.9049999999997,3951.95,3839.9449999999997,3468.2200000000003,3061.67,2663.92,2068.1949999999997,1569.35,1174.52,874.039,677.3395,570.241,482.82849999999996,397.4495,323.5045,248.88150000000002,181.9675,131.6035,92.8777,56.81455,33.6237,22.79405,13.94655,9.334154999999999,4.077265000000001,0.11423,0.069645,1.592635,1.67296,0.34426999999999996,0.038745
2023-05-01 07:00:00,311.8075,182.14499999999998,25.0824,25.6002,0.0,0.0,0.0,2.40575,28.056800000000003,51.8262,88.1582,136.329,193.4805,319.40999999999997,586.646,992.712,1226.35,1520.0549999999998,1764.315,1915.3000000000002,2165.34,2657.135,3084.165,3019.52,2834.56,2454.4849999999997,1905.56,1282.965,982.85,800.2985,682.9065,606.2595,549.7139999999999,483.81100000000004,401.58050000000003,327.94849999999997,242.29500000000002,179.0145,125.363,77.5314,40.18175,16.65195,7.034185,2.63078,0.06923,0.07136,0.000455,0.614855,0.321275,0.0,0.053575,0.12003
2023-05-01 08:00:00,0.0,0.0,0.0,0.0,6.72695,10.59215,12.08475,0.552555,15.25965,49.95425,47.0544,119.761,166.8945,313.30150000000003,568.2935,891.6030000000001,1077.57,1302.175,1526.4,1746.2849999999999,1928.56,2181.855,2708.62,2920.07,2778.29,2358.825,1733.7649999999999,1100.12,836.081,708.963,639.0944999999999,606.82,546.066,466.54,377.1215,312.802,258.9015,184.5655,126.5625,84.1097,48.82215,30.632800000000003,19.84755,8.380995,4.37501,3.32874,0.782515,2.3999800000000002,2.273625,1.08042,0.291865,0.093335
2023-05-01 09:00:00,0.0,18.7222,12.836,23.27825,31.79525,88.75380000000001,57.73845,1.242725,21.63875,19.549,25.29418,117.32839999999999,212.30450000000002,358.64750000000004,580.636,782.6205,992.8815,1119.81,1292.71,1634.505,1929.59,2208.5150000000003,2627.6,2624.85,2361.4700000000003,1770.395,1218.905,726.5355,524.614,471.60699999999997,461.677,458.86850000000004,398.303,365.08050000000003,315.0635,260.9645,209.631,141.5755,91.2641,65.1126,42.9463,24.81495,20.26755,12.704799999999999,5.947105,2.99532,0.110735,0.9314749999999999,1.5152649999999999,1.798745,2.399215,0.18553999999999998
